code,url,product_name,generic_name,quantity,brands,categories,ingredients_text,ingredients_analysis_tags,allergens,traces,additives_n,additives_en,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,product_quantity,main_category_en,image_url,image_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,Unnamed: 25,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,butyric-acid_100g,caproic-acid_100g,caprylic-acid_100g,capric-acid_100g,lauric-acid_100g,myristic-acid_100g,palmitic-acid_100g,stearic-acid_100g,arachidic-acid_100g,behenic-acid_100g,lignoceric-acid_100g,cerotic-acid_100g,montanic-acid_100g,melissic-acid_100g,unsaturated-fat_100g,monounsaturated-fat_100g,omega-9-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,alpha-linolenic-acid_100g,eicosapentaenoic-acid_100g,docosahexaenoic-acid_100g,linoleic-acid_100g,arachidonic-acid_100g,gamma-linolenic-acid_100g,dihomo-gamma-linolenic-acid_100g,oleic-acid_100g,elaidic-acid_100g,gondoic-acid_100g,mead-acid_100g,erucic-acid_100g,nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added-sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g,nutriscore_score_final,nutriscore_grade_final,Unnamed: 146,Unnamed: 147,Unnamed: 148,nutriscore_score.1,nutriscore_grade.1,category,nutriscore_score_final.1,nutriscore_grade_final.1,HealthStarRating,HSRTotalPoints
8901058901689,http://world-en.openfoodfacts.org/product/8901058901689/lactogen-1-nestle,Lactogen 1,Baby Milk Powders,400 g,Nestle,"Baby foods, Dried products, Baby milks, Infant formulas, Baby milks in powder","Milk Solids (62.1%), Demineralised whey(21.1%), soybean oil, minerals, low erucic rapeseed oil, coconut oil, high oleic sunflower oil, sunflower oil, emulsifier (soya lecithin), vitamin, probiotic, taurine, acidity regulator, l-carnitine, chlorine bitartrate","en:palm-oil-free,en:non-vegan,en:vegetarian","en:milk,en:soybeans",,1,"E322 - Lecithins,E322i - Lecithin",,not-applicable,unknown,unknown,400.0,Baby milks in powder,https://images.openfoodfacts.org/images/products/890/105/890/1689/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/105/890/1689/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/105/890/1689/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/105/890/1689/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/105/890/1689/nutrition_en.17.400.jpg,https://images.openfoodfacts.org/images/products/890/105/890/1689/nutrition_en.17.200.jpg,2038,487.0,2038.0,,23.0,13.0,,,,,,,,,,,,,,,,4.4,,2.6,,,0.25,,,2.0,,,,,,,,,,0.0,0.015,59.3,44.0,36.3,0.0,,,,,,,,,,,,10.7,,,,0.2475,,0.099,,0.0,,5.5e-06,0.0025,7.5e-06,0.0278,0.0002,0.00045,0.004,0.00011,,1.5e-05,2.5e-07,1.25e-05,0.0033,,,0.4,,0.27,0.135,0.003,0.04,0.0025,0.00017,6e-05,,5e-06,,,9.5e-05,,0.03,,,,,0.0,,,,,,,,,,0.049,,,,,,,,29.0,e,,,,,not-applicable,General Food,29.0,e,0.5,29
8906126830007,http://world-en.openfoodfacts.org/product/8906126830007/refined-sunflower-oil-hello-life,Refined Sunflower Oil,Refined Sunflower Oil,1 l,Hello Life,"Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Sunflower seeds and their products,Sunflower oils","Refined Sunflower Oil, Permitted Antioxidant TBHQ (E319), Vitamin A, Vitamin D and Antifoaming Agent Dimethyl Polysiloxane DMPS (E-900)","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",,,2,"E319 - Tertiary-butylhydroquinone (tbhq),E900 - Dimethylpolysiloxane and Methylphenylpolysiloxane",,unknown,Fat and sauces,Fats,1000.0,Sunflower oils,https://images.openfoodfacts.org/images/products/890/612/683/0007/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/612/683/0007/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/612/683/0007/ingredients_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/612/683/0007/ingredients_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/612/683/0007/nutrition_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/612/683/0007/nutrition_en.5.200.jpg,,900.0,3766.0,,100.0,11.0,,,,,,,,,,,,,,,,36.0,,65.0,0.0,50.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,1.13e-05,0.324,5.4e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,20.0,e,,,,,unknown,Fat/Nuts/Oil/Seeds,20.0,e,3.5,21
8908011832004,http://world-en.openfoodfacts.org/product/8908011832004/malai-paneer-indiska-farms,Malai Paneer,Paneer,200 g,Indiska Farms,"Dairies, Fermented foods, Fermented milk products, Cheeses, Paneer","Milk Solids, Citric Acid (E330) & Edible Common Salt.","en:palm-oil-free,en:non-vegan,en:vegetarian",en:milk,,1,E330 - Citric acid,,unknown,Milk and dairy products,Cheese,200.0,Paneer,https://images.openfoodfacts.org/images/products/890/801/183/2004/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/801/183/2004/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/801/183/2004/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/801/183/2004/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/801/183/2004/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/801/183/2004/nutrition_en.7.200.jpg,,225.0,941.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-3.0,a,,,,,unknown,Cheese,-3.0,a,5,-5
8908010643625,http://world-en.openfoodfacts.org/product/8908010643625/paneer-vallhabha,Paneer,Cottage Cheese,400 g,Vallhabha,"Dairies, Fermented foods, Fermented milk products, Cheeses, Paneer","Milk Solids, Vinegar & Glucono Delta Lactone (INS575)","en:palm-oil-free,en:non-vegan,en:vegetarian",en:milk,,1,E575 - Glucono-delta-lactone,,unknown,Milk and dairy products,Cheese,400.0,Paneer,https://images.openfoodfacts.org/images/products/890/801/064/3625/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/801/064/3625/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/801/064/3625/ingredients_en.6.400.jpg,https://images.openfoodfacts.org/images/products/890/801/064/3625/ingredients_en.6.200.jpg,https://images.openfoodfacts.org/images/products/890/801/064/3625/nutrition_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/801/064/3625/nutrition_en.3.200.jpg,,278.0,1163.0,,22.0,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.2,,0.0,,,,,,,,,,,,,16.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7.0,c,,,,,unknown,Cheese,7.0,c,5,17
8908009419774,http://world-en.openfoodfacts.org/product/8908009419774/savoriz-bauli,Savoriz,Puff Roll with Cheese filling,52 g,Bauli,"Plant-based foods and beverages, Snacks, Sweet snacks, Viennoiseries, Filled croissants, Puff roll","Puff Roll (~71%) - Refined Wheat Flour (Maida), Water, Partially Hydrogenated Oil, Refined Palm Oil, Sugar, Bakery Mix [Emulsifier (INS 471), Wheat Gluten, Enzymes {Flour Improver - INS 1101(i), 1100(i)}, Antioxidant (INS 300)], Wheat Gluten, Humectant [INS 420 (ii)], Yeast, Milk Solids, Emulsifier [INS471, 477, 472b, 470(I)], Edible Common Salt, Preservative (INS 282), Sourdough Powder, Flavour (Nature identical and Artificial Flavouring substances - Cheese, Butter) Cheesy Jalapeno Pepper Filling (~29% ) [Centre Filling - Refined Soyabean Oil, Water, Sweetener [INS420(i)], Maltodextrin, Humectant (INS 422), Milk Solids, Edible Common Salt, Cheese Powder (2.9%), Jalapeno Pepper(2.5%), Mixed Spices, Acidity Regulator (INS270), Preservatives (INS 211 & INS 202)], Paprika Oleoresin, Flavour (Nature identical and Artificial flavouring substances - Jalapeno)","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown","en:gluten,en:milk","en:gluten,en:milk,en:soybeans",15,"E1100 - Alpha-Amylase,E1101 - Protease,E160c - Paprika extract,E202 - Potassium sorbate,E211 - Sodium benzoate,E270 - Lactic acid,E282 - Calcium propionate,E300 - Ascorbic acid,E420 - Sorbitol,E420i - D-sorbitol,E420ii - Sorbitol syrup,E422 - Glycerol,E470 - Sodium/potassium/calcium and magnesium salts of fatty acids,E471 - Mono- and diglycerides of fatty acids,E472b - Lactic acid esters of mono- and diglycerides of fatty acids,E477 - Propane-1â€š2-diol esters of fatty acids",20.0,e,Sugary snacks,Pastries,52.0,Puff-roll,https://images.openfoodfacts.org/images/products/890/800/941/9774/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/800/941/9774/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/800/941/9774/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/800/941/9774/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/800/941/9774/nutrition_en.13.400.jpg,https://images.openfoodfacts.org/images/products/890/800/941/9774/nutrition_en.13.200.jpg,,405.0,1695.0,,20.2,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,48.1,7.8,,,,,,,,,,,,,,6.4,,,,1.28575,,0.5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,20.0,,,,,,,,,,,,22.0,e,,,,20.0,e,General Food,22.0,e,1.5,20
8908002753004,http://world-en.openfoodfacts.org/product/8908002753004/mishti-doi-red-cow-dairy,Mishti Doi,flavoured yoghurt,400g,Red Cow Dairy,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts, Flavoured fermented dairy desserts, Flavoured yogurts","Milk, Sugar, Milk Solids, Water, & Active Lactic Culture. CONTAINS PERMITTED NATURAL COLOUR (INS 150a)","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian",en:milk,,1,E150a - Plain caramel,4.0,c,Milk and dairy products,Milk and yogurt,400.0,Flavoured yogurts,https://images.openfoodfacts.org/images/products/890/800/275/3004/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/800/275/3004/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/800/275/3004/ingredients_en.9.400.jpg,https://images.openfoodfacts.org/images/products/890/800/275/3004/ingredients_en.9.200.jpg,https://images.openfoodfacts.org/images/products/890/800/275/3004/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/800/275/3004/nutrition_en.10.200.jpg,,155.0,649.0,,4.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.008,24.5,18.0,,,,,,,,,,,,,,4.2,,,,0.14375,,0.0575,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,0.0,,,,,,4.0,,,,,,,,,,,,7.0,c,,,,4.0,c,Cheese,7.0,c,5,4
8908001588560,http://world-en.openfoodfacts.org/product/8908001588560/wheat-chapati-asal,Wheat Chapati,Frozen Chapati,200 g,Asal,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Frozen chapatis","Whole Wheat Flour (Atta) (57.4%), Refined Sunflower oil (3.5%), Wheat gluten, RO-purified Water, Preservative (INS 202), Stabilizer (INS 412), Baking powder, lodized Salt","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",en:gluten,,2,"E202 - Potassium sorbate,E412 - Guar gum",,unknown,Cereals and potatoes,Bread,200.0,Frozen-chapatis,https://images.openfoodfacts.org/images/products/890/800/158/8560/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/800/158/8560/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/800/158/8560/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/800/158/8560/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/800/158/8560/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/800/158/8560/nutrition_en.7.200.jpg,,318.0,1330.0,,8.82,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,50.9,5.0,0.0,,,,,,,,,,0.0,,,,,,,0.625,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,10.0,c,,,,,unknown,General Food,10.0,c,2.5,8
8908000097933,http://world-en.openfoodfacts.org/product/8908000097933/crunchy-muesli-gaia,Crunchy Muesli,Muesli,1 kg,Gaia,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Mueslis","Wheat Flakes (51.85%), Corn Flakes (15.18%), Rolled Oats (14.26%), Invert Sugar Syrup (7.06%), Almond, Green Raisins, Black Raisins, Honey, Liquid Glucose, Honey Powder, Antioxidant (E310)","en:palm-oil-free,en:non-vegan,en:vegetarian","en:gluten,en:nuts","en:gluten,en:nuts",1,E310 - Propyl gallate,-1.0,a,Cereals and potatoes,Breakfast cereals,1000.0,Mueslis,https://images.openfoodfacts.org/images/products/890/800/009/7933/front_en.17.400.jpg,https://images.openfoodfacts.org/images/products/890/800/009/7933/front_en.17.200.jpg,https://images.openfoodfacts.org/images/products/890/800/009/7933/ingredients_en.18.400.jpg,https://images.openfoodfacts.org/images/products/890/800/009/7933/ingredients_en.18.200.jpg,https://images.openfoodfacts.org/images/products/890/800/009/7933/nutrition_en.19.400.jpg,https://images.openfoodfacts.org/images/products/890/800/009/7933/nutrition_en.19.200.jpg,,418.68,1752.0,,6.32,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,78.32,14.2,3.77,,,,,,,,,,7.25,,,12.13,,,,0.29275,,0.1171,,,,,,,,,,,,,,,,,,,,,,,0.00857,,,,,,,,,,,,,,,,4.362142857,,,,,,-1.0,,,,,,,,,,,,1.0,b,,,,-1.0,a,General Food,1.0,b,4,-5
8906084410617,http://world-en.openfoodfacts.org/product/8906084410617/mom-chinese-fried-rice-alimento-agro,mom chinese fried rice,chinese fried rice,87 g,alimento agro,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices, Chinese","Rice, Spices & Condiment, Soy Sauce, Garlic, Onion, Green Peas, Carrot, Tomato, Sweet Corn, Green Pepper, Sugar, Green Onion, and Schezwan Sauce 14% (water, Spices & Condiments, Onion, Sunflower Oil, Garlic, Soy Sauce, Corn Starch, Celery, Sugar, Vinegar, Paprika Oleoresin (Colour), Flavour Enhancers Ins 629 & Ins 630, Thickener: Xanthan Gum).","en:palm-oil-free,en:non-vegan,en:non-vegetarian",,,4,"E160c - Paprika extract,E415 - Xanthan gum,E629 - Calcium guanylate,E630 - Inosinic acid",12.0,d,Cereals and potatoes,Cereals,87.0,Chinese,https://images.openfoodfacts.org/images/products/890/608/441/0617/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/608/441/0617/front_en.3.200.jpg,,,,,,387.0,1620.0,,13.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,4.6,,,,,,,,,,,5.75,,,9.2,,,,4.98,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.165528297,,,,,,12.0,,,,,,,,,,,,24.0,e,,,,12.0,d,General Food,24.0,e,1,22
8906064651474,http://world-en.openfoodfacts.org/product/8906064651474/cheesy-sauce-wingreens-farms,Cheesy Sauce,Cheese Sauce,180 g,Wingreens Farms,"Dairies, Fermented foods, Condiments, Fermented milk products, Spreads, Cheeses, Salted spreads, Sauces, Cheese sauces, Cheese spreads","Refined Sunflower Oil, Water, Sugar, Cheese Powder (3%), Liquid Glucose, Milk Solids, lodized Salt, Thickeners (INS 415 & INS 1442), Acidity Regulators (INS 260 & INS 330), Yeast Powder, Preservatives (INS 200 & INS 211), Antioxidant (INS 386), Nature-Identical Flavouring Substances.","en:palm-oil-free,en:non-vegan,en:vegetarian",en:milk,"en:milk,en:soybeans",7,"E1442 - Hydroxypropyl distarch phosphate,E200 - Sorbic acid,E211 - Sodium benzoate,E260 - Acetic acid,E330 - Citric acid,E386 - E386 food additive,E415 - Xanthan gum",24.0,e,Fat and sauces,Dressings and sauces,180.0,Cheese spreads,https://images.openfoodfacts.org/images/products/890/606/465/1474/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/606/465/1474/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/606/465/1474/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/606/465/1474/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/606/465/1474/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/606/465/1474/nutrition_en.10.200.jpg,,492.0,2059.0,,50.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.1,8.3,6.5,,,,,,,,,,,,,,1.1,,,,2.16306,,0.865224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,24.0,,,,,,,,,,,,25.0,e,,,,24.0,e,General Food,25.0,e,1,24
8906009072449,http://world-en.openfoodfacts.org/product/8906009072449/snappers-cream-n-onion-unibic,Snappers Cream n'Onion,Cream and Onion Potato Cracker,,UNIBIC,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Potato Crackers","Refined Wheat Flour (Maida), Refined Oil (Paim and Palmolein), Sugar, Dehydrated Potato Flakes [Potato (6%), Emulsifier (E 471). Stabilizer E 450 i), Antioxidants (E 223, E 330)], Seasoning Powder [Sugar, lodized Salt, Milk Solids, Onion Powder, Dehydrated Herbs, Cheese Powder, Spices and Condiments, Acidity Regulator (E330), Yeast Extract, Flavour Enhancers (E 627, E 631)). Liquid Glucose, Starch, lodized Salt, Invert Syrup, Milk Solids. Raising Agents (E 500 ii, E 503 ii). Emulsifiers (E 322 from Soya, E 471), Flour Treatment Agents [E 223, E 1101 (i)]. CONTAINS ADDED FLAVOURS (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES)","en:may-contain-palm-oil,en:non-vegan,en:vegetarian","en:gluten,en:milk,en:soybeans",en:nuts,9,"E223 - Sodium metabisulphite,E322 - Lecithins,E330 - Citric acid,E450 - Diphosphates,E450i - Disodium diphosphate,E471 - Mono- and diglycerides of fatty acids,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E503 - Ammonium carbonates,E503ii - Ammonium hydrogen carbonate,E627 - Disodium guanylate,E631 - Disodium inosinate",29.0,e,Salty snacks,Appetizers,,Potato-crackers,https://images.openfoodfacts.org/images/products/890/600/907/2449/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/600/907/2449/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/600/907/2449/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/600/907/2449/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/600/907/2449/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/600/907/2449/nutrition_en.7.200.jpg,,487.0,2038.0,,21.0,10.8,,,,,,,,,,,,,,,,6.3,,3.3,,,,,,,,,,,,,,,,0.0,0.0,67.0,15.0,,,,,,,,,,,,,,7.5,,,,2.4925,,0.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,29.0,,,,,,,,,,,,32.0,e,,,,29.0,e,General Food,32.0,e,0.5,30
8906007280242,http://world-en.openfoodfacts.org/product/8906007280242/refined-sunflower-oil-fortune,Refined Sunflower Oil,Refined Sunflower Oil,1 l,fortune,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Sunflower seeds and their products, Sunflower oils","Refined Sunflower Oil. Permitted Antioxidant TBHQ (E-319), Vitamin A and Vitamin D.","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian",,,1,E319 - Tertiary-butylhydroquinone (tbhq),12.0,d,Fat and sauces,Fats,1000.0,Sunflower oils,https://images.openfoodfacts.org/images/products/890/600/728/0242/front_en.18.400.jpg,https://images.openfoodfacts.org/images/products/890/600/728/0242/front_en.18.200.jpg,https://images.openfoodfacts.org/images/products/890/600/728/0242/ingredients_en.13.400.jpg,https://images.openfoodfacts.org/images/products/890/600/728/0242/ingredients_en.13.200.jpg,https://images.openfoodfacts.org/images/products/890/600/728/0242/nutrition_en.22.400.jpg,https://images.openfoodfacts.org/images/products/890/600/728/0242/nutrition_en.22.200.jpg,3768,900.0,3768.0,,100.0,17.0,,,,,,,,,,,,,,,,14.0,,49.0,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,,,,,,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,12.0,,,,,,,,,,,,20.0,e,,,,12.0,d,Fat/Nuts/Oil/Seeds,20.0,e,3,27
8906007063401,http://world-en.openfoodfacts.org/product/8906007063401/roasted-soybean-healthy-treat,Roasted Soybean,Roasted Soybeans,200 g,Healthy Treat,Roasted Soyabean with salt,"SOYABEAN, HIMALAYAN SALT, CAROM SEEDS, DRY MANGO POWDER, BLACK SALT, BAY LEAVES POWDER, FENNEL SEED, ASAFOETIDA, ACIDITY REGULATOR (E296). EDIBLE VEGETABLE OIL (COTTON SEED OIL OR SUNFLOWER OIL). OIL SPRAYED FOR SEASONING APPLICATION ONLY.","en:palm-oil-free,en:vegan,en:vegetarian",,,1,E296 - Malic acid,3.0,c,unknown,unknown,200.0,Roasted-soyabean-with-salt,https://images.openfoodfacts.org/images/products/890/600/706/3401/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/600/706/3401/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/600/706/3401/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/600/706/3401/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/600/706/3401/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/600/706/3401/nutrition_en.7.200.jpg,1863,445.0,1863.0,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,,,,,,,,,,,0.0,,,38.0,,,,0.8,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,3.0,,,,,,,,,,,,1.0,b,,,,3.0,c,General Food,1.0,b,4,-5
8906002000074,http://world-en.openfoodfacts.org/product/8906002000074/funfoods-sandwich-spread-dr-oetker,Funfoods Sandwich spread,eggless sandwich spread cheese & food-12.6.1-emulsified dips),,Dr. Oetker,,"refined soyabean oil,water, cheese (8%), milk solids,sugar, lemon juice, iodised salt, tomato paste, red chillies 0.8%, acidity regulators (ins260, ins330), emulsifier and stabilizer (ins415),mixed spices, preservatives (ins211, ins202), antioxidant (ins319)","en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",,,6,"E202 - Potassium sorbate,E211 - Sodium benzoate,E260 - Acetic acid,E319 - Tertiary-butylhydroquinone (tbhq),E330 - Citric acid,E415 - Xanthan gum",,unknown,unknown,unknown,,,https://images.openfoodfacts.org/images/products/890/600/200/0074/front_en.9.400.jpg,https://images.openfoodfacts.org/images/products/890/600/200/0074/front_en.9.200.jpg,https://images.openfoodfacts.org/images/products/890/600/200/0074/ingredients_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/600/200/0074/ingredients_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/600/200/0074/nutrition_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/600/200/0074/nutrition_en.11.200.jpg,,565.3333333,2365.0,,56.66666667,11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.666666667,8.0,,,,,,,,,,,,,,5.333333333,,,,2.013333333,,0.805333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.606666667,,,,,,,,,,,,,,,,,,29.0,e,,,,,unknown,General Food,29.0,e,0.5,27
