code,url,product_name,generic_name,quantity,brands,categories,ingredients_text,ingredients_analysis_tags,allergens,traces,additives_n,additives_en,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,product_quantity,main_category_en,image_url,image_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,Unnamed: 25,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,butyric-acid_100g,caproic-acid_100g,caprylic-acid_100g,capric-acid_100g,lauric-acid_100g,myristic-acid_100g,palmitic-acid_100g,stearic-acid_100g,arachidic-acid_100g,behenic-acid_100g,lignoceric-acid_100g,cerotic-acid_100g,montanic-acid_100g,melissic-acid_100g,unsaturated-fat_100g,monounsaturated-fat_100g,omega-9-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,alpha-linolenic-acid_100g,eicosapentaenoic-acid_100g,docosahexaenoic-acid_100g,linoleic-acid_100g,arachidonic-acid_100g,gamma-linolenic-acid_100g,dihomo-gamma-linolenic-acid_100g,oleic-acid_100g,elaidic-acid_100g,gondoic-acid_100g,mead-acid_100g,erucic-acid_100g,nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added-sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g,nutriscore_score_final,nutriscore_grade_final,Unnamed: 146,Unnamed: 147,Unnamed: 148,nutriscore_score.1,nutriscore_grade.1,category
41102177191,http://world-en.openfoodfacts.org/product/0041102177191/cassatta-amul,Cassatta,,150g,Amul,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams","Ice Cream (80%): Milk solids, sugar, mixed fruit jam (2.7%), emulsifier (471), stabilisers (407, 466, 415, 412), artificial flavouring substances (strawberry, butterscotch, tutti frutti, vanilla), colours (102, 124, 127); Eggless Cake Base (10%), Refined wheat flour, sugar palm oil, milk solids, emulsifiers [477, 471, 470(1), 429, 400, 415), raising agents (500(4), 503(0)| ;Topping (10%), Cashew pieces, Allergen Information: Contains milk, wheat, nut.","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown","en:gluten,en:milk,en:nuts",,14,"E102 - Tartrazine,E124 - Ponceau 4r,E127 - Erythrosine,E400 - Alginic acid,E407 - Carrageenan,E412 - Guar gum,E415 - Xanthan gum,E429 - Peptone,E466 - Sodium carboxy methyl cellulose,E470 - Sodium/potassium/calcium and magnesium salts of fatty acids,E471 - Mono- and diglycerides of fatty acids,E477 - Propane-1â€š2-diol esters of fatty acids,E500 - Sodium carbonates,E503 - Ammonium carbonates",14,d,Milk and dairy products,Ice cream,150,Ice creams,https://images.openfoodfacts.org/images/products/004/110/217/7191/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/004/110/217/7191/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/004/110/217/7191/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/004/110/217/7191/ingredients_en.8.200.jpg,https://images.openfoodfacts.org/images/products/004/110/217/7191/nutrition_en.9.400.jpg,https://images.openfoodfacts.org/images/products/004/110/217/7191/nutrition_en.9.200.jpg,,248,1038,,15.1,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,25.6,20.4,15.7,,,,,,,,,,0,,,4.9,,,,0.11,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45625,,,,,,14,,,,,,,,,,,,16,d,,,,14,d,General Food
34000077557,http://world-en.openfoodfacts.org/product/0034000077557/kitkat,kitkat,,25g,"kitkat, Kit Kat","Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate","sugar, wheat flour, nonfat milk, cocoa butter, chocolate,palm oil, lactose, yeast, vanilln, artificial flavor,salt,sodium bicarbonate","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",,en:milk,1,"E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate",,unknown,Sugary snacks,Biscuits and cakes,25,Bars-covered-with-chocolate,https://images.openfoodfacts.org/images/products/003/400/007/7557/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/003/400/007/7557/front_en.4.200.jpg,,,,,,106,444,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,76.2,,30.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,33,e,,,,,unknown,General Food
31290143009,http://world-en.openfoodfacts.org/product/0031290143009/godiva-indulgent-assortment,Godiva indulgent assortment,,,Godiva,,"SUGAR, UNSWEETENED CHOCOLATE PROCESSED WITH ALKALI, COCOA BUTTER, MILK POWDER, HEAVY CREAM, SWEETENED CONDENSED MILK, CORN SYRUP, UNSWEETENED CHOCOLATE, EVAPORATED MILK (VITAMIN D3), HAZELNUTS, PALM KERNEL OIL, BROWN SUGAR, BUTTER (UNSALTED), INVERT SUGAR, PALM OIL, HONEY, HYDROGENATED PALM KERNEL OIL, HIGH FRUCTOSE CORN SYRUP, SKIM MILK, ALMONDS, XYLITOL, SORBITOL, SKIM MILK POWDER, COCONUT, NATURAL FLAVOR, EMULSIFIER (SOY LECITHIN, MONO - AND DIGLYCERIDES), BUTTER OIL (MILK), RASPBERRY JUICE CONCENTRATE, GLYCERIN, DRIED COCONUT, BREAKFAST COCOA, SALT, CITRIC ACID, WATER, NATURAL FLAVOR (SOY), INVERTASE. UDM MAY CONTAIN OTHER TREE NUTS. Dark Chocolate Eclipse An intense 72% cacao dark chocolate mousse wrapped in sumptuous dark chocolate GODIVA CHOCOLATIER, INC., NEW YORK, NY USA 10001 DO NOT PURCHASE IF OPEN OR TORN. TO ENSURE PRODUCT QUALITY, PLEASE KEEP THIS PACKAGE STORED IN A COOL PLACE, AT OR BELOW 65Â°F (18Â°C). 0880-71367 www.godiva.com 14300 Milk Chocolate CrÃ¨me Puff CrÃ¨me filling inside a milk chocolate shell 9 Milk Chocolate Almond Caramel Crunchy almonds surrounded by luscious honey-infused caramel covered in milk chocolate 20 BEST BEFORE 2922 OCT LOT 28811 SKU 14300","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",en:milk,,7,"E1103 - Invertase,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E420 - Sorbitol,E422 - Glycerol,E471 - Mono- and diglycerides of fatty acids,E967 - Xylitol",,unknown,unknown,unknown,,,https://images.openfoodfacts.org/images/products/003/129/014/3009/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/003/129/014/3009/front_en.11.200.jpg,https://images.openfoodfacts.org/images/products/003/129/014/3009/ingredients_en.3.400.jpg,https://images.openfoodfacts.org/images/products/003/129/014/3009/ingredients_en.3.200.jpg,https://images.openfoodfacts.org/images/products/003/129/014/3009/nutrition_en.13.400.jpg,https://images.openfoodfacts.org/images/products/003/129/014/3009/nutrition_en.13.200.jpg,,461.5384615,1931,,30.76923077,17.30769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.84615385,42.30769231,,,,,,,,,,,3.846153846,,,3.846153846,,,,0.240384615,,0.096153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09553627,,,,,,,,,,,,,,,,,,27,e,,,,,unknown,General Food
1241000224,http://world-en.openfoodfacts.org/product/0001241000224/threptin,Threptin,,275 g,Threptin,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits","Casein, Sucrose, Precooked Rice Flour, Edible Vegetable Fat, Bengal Gram, Raising Agent [500 (ii)], Natural Colour (150 c), Emulsifier, Vitamins, Acidity Regulator (525) and Antioxidant (304).","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,4,"E150 - Caramel,E304 - Fatty acid esters of ascorbic acid,E500 - Sodium carbonates,E525 - Potassium hydroxide",,unknown,Sugary snacks,Biscuits and cakes,275,Biscuits,https://images.openfoodfacts.org/images/products/000/124/100/0224/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/000/124/100/0224/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/000/124/100/0224/ingredients_en.11.400.jpg,https://images.openfoodfacts.org/images/products/000/124/100/0224/ingredients_en.11.200.jpg,https://images.openfoodfacts.org/images/products/000/124/100/0224/nutrition_en.13.400.jpg,https://images.openfoodfacts.org/images/products/000/124/100/0224/nutrition_en.13.200.jpg,,438,1833,,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,30,30,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,19,e,,,,,unknown,General Food
8901058005738,http://world-en.openfoodfacts.org/product/8901058005738,,,,,Breakfast cereal with milk fruits,"Resultant wheat flour (Resultant Atta) (28%), Milk solids (27.4%), Wheat flour (Atta) (8.5%), Rice flour (8.3%), Sugar, Oat flour (6%), Soyabean oil, Apple juice concentrate (3.5%), Orange juice concentrate (3%), Corn flour (2.1%), Mango pulp (0.8%), Malto - dextrin, Starch, Malted barley flour (0.6%), Minerals, Mango powder (0.5%), Pomegranate juice concen - trate (0.4%), Blackcurrant juice concentrate (0.3%), Red beet puree (0.1%), Dextrose, Vitamins and Acidity regulator (501(ii)). Contains Wheat, Milk, Oat and Barley.","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown","en:gluten,en:milk",,2,"E1400 - Dextrin,E501 - Potassium carbonates",13,d,unknown,unknown,,Breakfast-cereal-with-milk-fruits,,,,,,,,412,1724,,9.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,70.6,22,,,,,,,,,,,0,,,12.5,,,,0.11,,0.044,,0,,,,,0.039,,,0.007,0.0005,,,,8.00E-06,0.0025,,,,,0.5,0.2,0.0078,,,3.00E-07,0.045,,,,,,,,,,,,7.7,,,,,,13,,,,,,,,,,,,15,d,,,,13,d,General Food
8901063012608,http://world-en.openfoodfacts.org/product/8901063012608/milk-bikis-britannia,Milk Bikis,,33.5g,BRITANNIA,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits","REFINED WHEAT FLOUR (MAIDA) (63%), SUGAR, REFINED PALM OIL, MILK PRODUCTS (4%) SWEETENED CONDENSED PARTLY SKIMMED MILK & MILK SOLIDS), INVERT SUGAR SYRUP, RAISING AGENTS [503(1) &500 IODISED SALT, EMULSIFIERS (322) & 471), NATURE IDENTICAL & ARTIFICIAL (MILK & VANILLA) FLAVOURING SUBSTANCES, CALCIUM SALT, VITAMINS AND POTASSIUM IODATE. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,3,"E322 - Lecithins,E471 - Mono- and diglycerides of fatty acids,E503 - Ammonium carbonates",15,d,Sugary snacks,Biscuits and cakes,34,Biscuits,https://images.openfoodfacts.org/images/products/890/106/301/2608/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2608/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2608/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2608/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2608/nutrition_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2608/nutrition_en.5.200.jpg,1901,454,1901,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,27,,,,,,,,,,,,,,7,,,,0.006,,0.0024,,,,1.50E-06,,,,0.00018,,,0.0003,,,1.50E-07,,,,,,,0.09,,,,,,,,,,,2.50E-05,,,,,,,0,,,,,,15,,,,,,,,,,,,17,d,,,,15,d,General Food
8901063012530,http://world-en.openfoodfacts.org/product/8901063012530/milk-bikis-britannia,Milk Bikis,,66.8,BRITANNIA,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits","REFINED WHEAT FLOUR (WAIDATI, SUGAR REFINED PALM OIL, MILK PRODUCTS (470SWEETENED CONDENSED PARTL MILK&MILK SOLIDST, INVERT SUGAR SYRUP, RAISING AGENTS [503(ii) &-500(ii)), IODISED SALT, EMULSIFIERS [32200) & 4711. E IDENTICAL & ARTIFICIAL (MILK & VANILLA) FLAVOURING SUBSTANCES, CALCIUM SALT, VITAMINS AND POTASSIUM IODATE bers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian",,,2,"E500 - Sodium carbonates,E503 - Ammonium carbonates",19,e,Sugary snacks,Biscuits and cakes,,Biscuits,https://images.openfoodfacts.org/images/products/890/106/301/2530/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2530/front_en.6.200.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2530/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2530/ingredients_en.8.200.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2530/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/106/301/2530/nutrition_en.10.200.jpg,,459,1920,,13.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,26.4,,,,,,,,,,,0,,,7.4,,,,0.76,,0.304,,,,1.50E-06,,,,0.00018,,,0.0003,,,1.50E-07,,,,,,,0.09,,,,,,,,,,,2.50E-05,,,,,,,0,,,,,,19,,,,,,,,,,,,21,e,,,,19,e,General Food
90448249,http://world-en.openfoodfacts.org/product/90448249/the-red-edition-energy-drink-redbull,The Red Edition Energy Drink,,250ml,Redbull,"Beverages, Energy drinks, Energy drink with sugar, Sweetened beverages","Water, Sucrose, Glucose, Acidulant (Citric Acid), Carbon Dioxide, Taurine (0.4%), Acidity Regulator (Sodium Citrate), Natural Colour (Anthocyanins), Caffeine (30 mg/100 ml), Flavours (Natural & Artificial Watermelon Flavour), Vitamins (Niacin, B6, B2 & B12).","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian",,,4,"E163 - Anthocyanins,E290 - Carbon dioxide,E330 - Citric acid,E331 - Sodium citrates",15,e,Beverages,Sweetened beverages,250,Sweetened beverages,https://images.openfoodfacts.org/images/products/90448249/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/90448249/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/90448249/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/90448249/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/90448249/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/90448249/nutrition_en.10.200.jpg,188,45,188,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,,,,,0,,,,0.0875,,0.035,,,,,,,,,0.0002,0.0024,0.0004,,,2.00E-07,,,,,,,,,,,,,,,,,,,0.03,,,,,,0,,,,,,15,,,,,,,,,,,,3,c,,,,15,e,Beverages
8996001312506,http://world-en.openfoodfacts.org/product/8996001312506/malkist-cheese-flavoured-crunchy-layered-cracker-biscuits-mayora,Malkist Cheese Flavoured Crunchy Layered Cracker Biscuits,,144g,Mayora,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Biscuits,Crackers,Cream biscuit","Refined Wheat Flour Edible Vegetable Oil (Palmolein) Sugar (15.8%), Whey Powder, Glucose Syrup, Milk Solids (1.67%)(SMP), Cheese Powder (Cheese, Maltodextrin)(1.62%), Tapioca Starch, Leavening Agent (E503(ii), E500(ii)), Edible Common Salt, Baker's Yeast, Malt Extract (0.42%), Butter, Artificial Flavouring Substance (Cheese), Emulsifier (Soy Lecithin E322(i)), Vitamin Premix (Thiamine Mononitrate, Riboflavin, Pyridoxine Hydrochloride, Cyanocobalamin), Permitted Synthetic Food Colour (E102, E110).","en:palm-oil,en:non-vegan,en:vegetarian",en:milk,,5,"E102 - Tartrazine,E110 - Sunset yellow FCF,E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E503 - Ammonium carbonates,E503ii - Ammonium hydrogen carbonate",29,e,Sugary snacks,Biscuits and cakes,144,Cream-biscuit,https://images.openfoodfacts.org/images/products/899/600/131/2506/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/899/600/131/2506/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/899/600/131/2506/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/899/600/131/2506/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/899/600/131/2506/nutrition_en.5.400.jpg,https://images.openfoodfacts.org/images/products/899/600/131/2506/nutrition_en.5.200.jpg,2056,491,2056,,22.8,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026,63.7,32.3,,,,,,,,,,,,,,7.7,,,,1.3575,,0.543,,,,,,,,0.00049,0.00027,,0.00035,,,7.50E-07,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,29,,,,,,,,,,,,31,e,,,,29,e,Cheese
8901499010773,http://world-en.openfoodfacts.org/product/8901499010773/chocos-moons-and-stars-kellogg-s,Chocos Moons and Stars,,350 g,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes","Wheat Solids (54.2%) (Wheat Flour (Atta) (29.6%), Refined Wheat Flour (Maida) (24.6%)), Sugar, Corn Flour, Cocoa Solids (5.6%), Minerals, Cereal Extract, Edible Vegetable Oil (Palmolein), lodized Salt, Colour (INS 150d), Vitamins, Antioxidant (INS 320). CONTAINS PERMITTED NATURAL COLOUR & ADDED FLAVOURS (NATURE IDENTICAL & ARTIFICIAL CREAM FLAVOURING SUBSTANCES) CONTAINS GLUTEN. MAY CONTAIN TRACES OF TREENUT.","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",en:gluten,"en:gluten,en:nuts,en:Colour,en:Flavoring substance,en:Flavouring substance",2,"E150d - Sulphite ammonia caramel,E320 - Butylated hydroxyanisole (bha)",12,d,Cereals and potatoes,Breakfast cereals,350,Cereal flakes,https://images.openfoodfacts.org/images/products/890/149/901/0773/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0773/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0773/ingredients_en.12.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0773/ingredients_en.12.200.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0773/nutrition_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0773/nutrition_en.11.200.jpg,,390,1630,,3,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,30,,,,,,,,,,,3.67,,,8.67,,,,1,,0.4,,,,,,,0.01,0.000667,0.005,,0.00133,,4.00E-05,3.33E-07,,,,,,,0.533,,0.005,,,,,,,,,,,,,,,,0,,,,,,12,,,,,,,,,,,,16,d,,,,12,d,General Food
8901499008190,http://world-en.openfoodfacts.org/product/8901499008190/corn-flakes-kelloggs,Corn flakes,,475 g,Kelloggs,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Extruded cereals, Extruded flakes, Corn flakes","Corn Grits (87.7%), Sugar, Malt Extract, iodized Salt, Vitamins, Minerals and Antioxidant (INS 320).","en:palm-oil-free,en:vegan,en:vegetarian",en:gluten,en:nuts,1,E320 - Butylated hydroxyanisole (bha),9,c,Cereals and potatoes,Breakfast cereals,475,Corn flakes,https://images.openfoodfacts.org/images/products/890/149/900/8190/front_en.23.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8190/front_en.23.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8190/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8190/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8190/nutrition_en.25.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8190/nutrition_en.25.200.jpg,,378,1582,,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9,9.2,,,,,,,,,,,2.5,,,6.7,,,,1.225,,0.49,,0,,,,,0.0099,0.0003,0.0004,0.004,0.0005,,2.52E-05,1.00E-07,,,,,,,,,0.0053,,,,,,,,,,,,,,,,0,,,,,,9,,,,,,,,,,,,12,d,,,,9,c,General Food
8901063162426,http://world-en.openfoodfacts.org/product/8901063162426/marie-gold-britannia,Marie Gold,,73 g,BRITANNIA,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits","REFINED WHEAT FLOUR (MAIDA) (73%), SUGAR, REFINED PALM OIL, INVERT SUGAR STRUP, MILK PRODUCTS [MILK SOLIDS & SWEETENED CONDENSED PARTLY SKIMMED MILK], RAISING AGENTS [503 (ii) & 500 (ii)], IODIZED SALT, NATURE IDENTICAL & ARTIFICIAL (MILK & VANILLA) FLAVOURING SUBSTANCES, EMULSIFIER (472e), CALCIUM SALT, DOUGH CONDITIONER (223), VITAMINS, FERROUS SALT, COLOUR (150D) AND POTASSIUN IODATE","en:palm-oil,en:non-vegan,en:vegetarian","en:gluten,en:milk,en:sulphur-dioxide-and-sulphites",,5,"E150d - Sulphite ammonia caramel,E223 - Sodium metabisulphite,E472e - Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids,E500 - Sodium carbonates,E503 - Ammonium carbonates",17,d,Sugary snacks,Biscuits and cakes,73,Biscuits,https://images.openfoodfacts.org/images/products/890/106/316/2426/front_en.15.400.jpg,https://images.openfoodfacts.org/images/products/890/106/316/2426/front_en.15.200.jpg,https://images.openfoodfacts.org/images/products/890/106/316/2426/ingredients_en.17.400.jpg,https://images.openfoodfacts.org/images/products/890/106/316/2426/ingredients_en.17.200.jpg,https://images.openfoodfacts.org/images/products/890/106/316/2426/nutrition_en.34.400.jpg,https://images.openfoodfacts.org/images/products/890/106/316/2426/nutrition_en.34.200.jpg,1863,445,1863,,10.7,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,21.9,,,,,,,,,,,0,,,8.4,,,,0.8,,0.32,,,,,,,,0.00012,0.00014,0.0016,0.0002,1.00E-05,,1.00E-07,,0.0011,,,,,0.06,,0.003,,,,,,,,,1.50E-05,,,,,,,0,,,,,,17,,,,,,,,,,,,19,e,,,,17,d,General Food
7622201757359,http://world-en.openfoodfacts.org/product/7622201757359/bourn-vita-biscuits-cadbury,Bourn Vita biscuits,,120g,Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits","Refined Wheat Flour (Maida) (51%*), Sugar, Palmolein Oil, Cereal Based Beverage Mix 5%( Cereal Extract 57%* (Barley, Wheat), Sugar, Cocoa Solids, Colour (150c), Liquid Glucose, Wheat Gluten, Maltodextrin, Emulsifiers (322,471), Edible Rennet Casein, Milk Solids, Vitamins, Minerals, Raising Agent (500(ii)), lodised Salt, Flavours (Natural, Nature Identical and Artificial (Vanilla) Flavouring Substances)), Invert Sugar, Cocoa Solids (1.5%*), Milk Solids (1%), Leavening Agents (500 (ii), 503 (ii)). Minerals, lodised Salt, Flavours (Natural & Nature Identical Flavouring Substances), Emulsifier(322), Colour (150c), Vitamins. Allergen Information: Contains Milk, Wheat, Barley, Soy. May Contain Tree nuts","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,5,"E150c - Ammonia caramel,E322 - Lecithins,E471 - Mono- and diglycerides of fatty acids,E500 - Sodium carbonates,E503 - Ammonium carbonates",21,e,Sugary snacks,Biscuits and cakes,120,Biscuits,https://images.openfoodfacts.org/images/products/762/220/175/7359/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/762/220/175/7359/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/762/220/175/7359/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/762/220/175/7359/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/762/220/175/7359/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/762/220/175/7359/nutrition_en.7.200.jpg,,455,1904,,15.1,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0002,73.5,34.2,,,,,,,,,,,,,,6.7,,,,0.75,,0.3,,,,2.25E-06,,,,,0.00024,,,1.50E-05,,,,,,,,,0.282,,0.0065,,,,,,,,,,,,,,,,0,,,,,,21,,,,,,,,,,,,24,e,,,,21,e,General Food
4897036691427,http://world-en.openfoodfacts.org/product/4897036691427/monster-energy-drink-350ml,Monster Energy Drink 350ml,,5,Monster,"Beverages, Energy drinks","CARBONATED WATER, SUCROSE, GLUCOSE ACIDITY REGULATORS (CITRIC ACID, SODIUM CITRATE), TAURINE (400 mg/100 ml), PRESERVATIVES (SORBIC ACID, BENZOIC ACID CAFFEINE (0.03%), COLOURS [(GRAPESKIN EXTRACT IN RIBOFLAVIN 101(1)), SWEETENER (SUCRALOSE), VITAMINS (83 812), GLUCURONOLACTONE, INOSITOL (2 mg/100 ml)","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,5,"E101 - Riboflavin,E200 - Sorbic acid,E330 - Citric acid,E331 - Sodium citrates,E955 - Sucralose",15,e,Beverages,Sweetened beverages,0,Energy drinks,https://images.openfoodfacts.org/images/products/489/703/669/1427/front_en.25.400.jpg,https://images.openfoodfacts.org/images/products/489/703/669/1427/front_en.25.200.jpg,https://images.openfoodfacts.org/images/products/489/703/669/1427/ingredients_en.21.400.jpg,https://images.openfoodfacts.org/images/products/489/703/669/1427/ingredients_en.21.200.jpg,https://images.openfoodfacts.org/images/products/489/703/669/1427/nutrition_en.22.400.jpg,https://images.openfoodfacts.org/images/products/489/703/669/1427/nutrition_en.22.200.jpg,,47.7,200,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11.1,,,,,,,,,,,,,,0,,,,0.193,,0.0771,,,,,,,,,0.000829,0.00251,0.000343,,,1.49E-07,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,15,,,,,,,,,,,,3,c,,,,15,e,Beverages
